Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Legacy ID,Listing ID,Listing Title,Listing Email,Listing URL,Listing Address,Listing Address2,Listing Country,Listing Country Abbreviation,Listing Region,Listing Region Abbreviation,Listing State,Listing State Abbreviation,Listing City,Listing City Abbreviation,Listing Neighborhood,Listing Neighborhood Abbreviation,Listing Postal Code,Listing Latitude,Listing Longitude,Listing Phone,Listing Fax,Listing Short Description,Listing Long Description,Listing Keywords,Updated Date,Listing Renewal Date,Listing Status,Listing Level,Listing Category 1,Listing Category 2,Listing Category 3,Listing Category 4,Listing Category 5,Listing Template
,,,,James Joyce Attorney,4733 Transit Rd,,United States,New York,Depew,14043,(716) 656-0600,,,,,,James Joyce Attorney,,,4733 Transit Rd,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 656-0600,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Keiffer Plumbing Htg Cooling,4945 Southwestern BLVD,,United States,New York,Hamburg,14075,(716) 649-3866,,,,,,Keiffer Plumbing Htg Cooling,,,4945 Southwestern BLVD,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-3866,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,William C Handley & Sons,2 Main St,,United States,New York,Depew,14043,(716) 681-2733,,,,,,William C Handley & Sons,,,2 Main St,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 681-2733,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Casarsa Construction Supplies,203 Saint Marys St,,United States,New York,Lancaster,14086,(716) 681-9400,,,,,,Casarsa Construction Supplies,,,203 Saint Marys St,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 681-9400,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Dan Morris & Sons Plumbing Htg,5088 Electric Ave,,United States,New York,Hamburg,14075,(716) 649-4997,,,,,,Dan Morris & Sons Plumbing Htg,,,5088 Electric Ave,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-4997,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Noco Home Heat,700 Grand Island Blvd,,United States,New York,Tonawanda,14150,(716) 877-7177,,,,,,Noco Home Heat,,,700 Grand Island Blvd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 877-7177,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Air-Tec Heating & Cooling Inc,3171 Bieler Rd,,United States,New York,Orchard Park,14127,(716) 828-1000,,,,,,Air-Tec Heating & Cooling Inc,,,3171 Bieler Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 828-1000,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Kandey Co Inc,2287 Parker Blvd,,United States,New York,Tonawanda,14150,(716) 694-4012,,,,,,Kandey Co Inc,,,2287 Parker Blvd,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 694-4012,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Gebhard Heating & Cooling,3461 N Benzing Rd,,United States,New York,Orchard Park,14127,(716) 834-1023,,,,,,Gebhard Heating & Cooling,,,3461 N Benzing Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 834-1023,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Lombardo Heating & Cooling,824 Woodstock Ave,,United States,New York,Tonawanda,14150,(716) 694-9409,,,,,,Lombardo Heating & Cooling,,,824 Woodstock Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 694-9409,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,All Home Maintenance,277 Grove St,,United States,New York,Tonawanda,14150,(716) 694-9999,,,,,,All Home Maintenance,,,277 Grove St,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 694-9999,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,PRO Air Plus Inc,5759 Main St,,United States,New York,Williamsville,14221,(716) 824-7080,,,,,,PRO Air Plus Inc,,,5759 Main St,,United States,USA,,,New York,NY,Williamsville,,,,14221,,,(716) 824-7080,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Solid State Cooling Systems,17 Alexander St,,United States,New York,Tonawanda,14150,(716) 564-4525,,,,,,Solid State Cooling Systems,,,17 Alexander St,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 564-4525,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Save More Energy Co,3482 Southwestern BLVD,,United States,New York,Orchard Park,14127,(716) 675-5329,,,,,,Save More Energy Co,,,3482 Southwestern BLVD,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 675-5329,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Carroll's Plumbing & Heating,3075 Southwestern BLVD,,United States,New York,Orchard Park,14127,(716) 712-0959,,,,,,Carroll's Plumbing & Heating,,,3075 Southwestern BLVD,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 712-0959,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Durso Heating Inc,3232 Walden Ave,,United States,New York,Depew,14043,(716) 683-6369,,,,,,Durso Heating Inc,,,3232 Walden Ave,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 683-6369,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Carroll's Plumbing & Heating,3065 Southwestern BLVD,,United States,New York,Orchard Park,14127,(716) 712-0958,,,,,,Carroll's Plumbing & Heating,,,3065 Southwestern BLVD,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 712-0958,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Clover Construction,4600 Southwestern Blvd,,United States,New York,Hamburg,14075,(716) 648-0843,,,,,,Clover Construction,,,4600 Southwestern Blvd,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 648-0843,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Air Iso,79 Fillmore Ave,,United States,New York,Tonawanda,14150,(716) 694-6390,,,,,,Air Iso,,,79 Fillmore Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 694-6390,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Huron Plumbing & Heating Inc,61 Fillmore Ave,,United States,New York,Tonawanda,14150,(716) 692-3950,,,,,,Huron Plumbing & Heating Inc,,,61 Fillmore Ave,,United States,USA,,,New York,NY,Tonawanda,,,,14150,,,(716) 692-3950,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Ferguson Enterprises,6326 Transit Rd,,United States,New York,Depew,14043,(716) 683-9400,,,,,,Ferguson Enterprises,,,6326 Transit Rd,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 683-9400,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Keiffer Southtown Enterprises Inc,4945 Southwestern Blvd,,United States,New York,Hamburg,14075,(716) 649-3866,,,,,,Keiffer Southtown Enterprises Inc,,,4945 Southwestern Blvd,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-3866,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Tully Houseworks Inc,46 Webster ST,,United States,New York,North Tonawanda,14120,(716) 692-3181,,,,,,Tully Houseworks Inc,,,46 Webster ST,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 692-3181,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Fleischmann Heating & Cooling,1733 Baseline Rd,,United States,New York,Grand Island,14072,(716) 695-3904,,,,,,Fleischmann Heating & Cooling,,,1733 Baseline Rd,,United States,USA,,,New York,NY,Grand Island,,,,14072,,,(716) 695-3904,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,MGR Constructors Inc,184 Wayside Dr,,United States,New York,Depew,14043,(716) 681-9383,,,,,,MGR Constructors Inc,,,184 Wayside Dr,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 681-9383,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Durkin Heating & Cooling,44 Center Dr,,United States,New York,Depew,14043,(716) 923-3556,,,,,,Durkin Heating & Cooling,,,44 Center Dr,,United States,USA,,,New York,NY,Depew,,,,14043,,,(716) 923-3556,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Benzinger Plumbing & Heating,4238 S Taylor Rd,,United States,New York,Orchard Park,14127,(716) 667-9273,,,,,,Benzinger Plumbing & Heating,,,4238 S Taylor Rd,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 667-9273,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Pcs Plumbing & Heating Inc,35 Heritage Dr,,United States,New York,Lancaster,14086,(716) 685-0710,,,,,,Pcs Plumbing & Heating Inc,,,35 Heritage Dr,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 685-0710,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,70 Sheldon Inc,77 W Drullard Ave,,United States,New York,Lancaster,14086,(716) 685-9180,,,,,,70 Sheldon Inc,,,77 W Drullard Ave,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 685-9180,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Duffett Plumbing & Heating,5700 Maelou Dr,,United States,New York,Hamburg,14075,(716) 648-4257,,,,,,Duffett Plumbing & Heating,,,5700 Maelou Dr,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 648-4257,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Building Solutions,6091 Seneca St,,United States,New York,Elma,14059,(716) 655-3210,,,,,,Building Solutions,,,6091 Seneca St,,United States,USA,,,New York,NY,Elma,,,,14059,,,(716) 655-3210,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,New Era Heating & Cooling Inc,204 Paradise Rd,,United States,New York,East Amherst,14051,(716) 688-0865,,,,,,New Era Heating & Cooling Inc,,,204 Paradise Rd,,United States,USA,,,New York,NY,East Amherst,,,,14051,,,(716) 688-0865,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Mc Allister Plumbing & Htg Inc,5590 Maelou Dr,,United States,New York,Hamburg,14075,(716) 649-6377,,,,,,Mc Allister Plumbing & Htg Inc,,,5590 Maelou Dr,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-6377,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Berry D H Inc,365 Payne Ave,,United States,New York,North Tonawanda,14120,(716) 693-2762,,,,,,Berry D H Inc,,,365 Payne Ave,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 693-2762,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Indoor Air Professionals,800 Commerce Pkwy,,United States,New York,Lancaster,14086,(716) 683-3000,,,,,,Indoor Air Professionals,,,800 Commerce Pkwy,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 683-3000,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Kulback & Assoc,2 Wendling Ct,,United States,New York,Lancaster,14086,(716) 681-1600,,,,,,Kulback & Assoc,,,2 Wendling Ct,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 681-1600,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Duffett's One Hour Htg & AC,5700 Maelou Dr # 6,,United States,New York,Hamburg,14075,(716) 312-8444,,,,,,Duffett's One Hour Htg & AC,,,5700 Maelou Dr # 6,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 312-8444,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Jordan Supply Co Inc,908 Niagara Falls Blvd,,United States,New York,North Tonawanda,14120,(716) 694-4800,,,,,,Jordan Supply Co Inc,,,908 Niagara Falls Blvd,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 694-4800,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,"Lakeview Heating & Cooling, Inc.",1957 Lakeview Rd Ste 3,,United States,New York,Lake View,14085,(716) 627-2757,,,,,,"Lakeview Heating & Cooling, Inc.",,,1957 Lakeview Rd Ste 3,,United States,USA,,,New York,NY,Lake View,,,,14085,,,(716) 627-2757,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Charsley's Heating & Air Cond,50 Zimmerman St,,United States,New York,North Tonawanda,14120,(716) 695-0382,,,,,,Charsley's Heating & Air Cond,,,50 Zimmerman St,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 695-0382,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,R A Nowak Heating Air Cond,35 Colonial Ave,,United States,New York,Lancaster,14086,(716) 681-9922,,,,,,R A Nowak Heating Air Cond,,,35 Colonial Ave,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 681-9922,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Burke Homes,5540 Southwestern BLVD,,United States,New York,Hamburg,14075,(716) 646-0047,,,,,,Burke Homes,,,5540 Southwestern BLVD,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 646-0047,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,HVAC Custom Enclosure Co,3554 Pleasant Ave,,United States,New York,Hamburg,14075,(716) 646-0900,,,,,,HVAC Custom Enclosure Co,,,3554 Pleasant Ave,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 646-0900,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Connell Pane Htg & Cooling,960 Oliver St,,United States,New York,North Tonawanda,14120,(716) 693-6695,,,,,,Connell Pane Htg & Cooling,,,960 Oliver St,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 693-6695,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Absolute Energy,2749 Grand Island Blvd,,United States,New York,Grand Island,14072,(716) 773-7517,,,,,,Absolute Energy,,,2749 Grand Island Blvd,,United States,USA,,,New York,NY,Grand Island,,,,14072,,,(716) 773-7517,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Dan's Heating & Cooling /Refrigeration,80 Quaker Lake Ter,,United States,New York,Orchard Park,14127,(716) 462-9503,,,,,,Dan's Heating & Cooling /Refrigeration,,,80 Quaker Lake Ter,,United States,USA,,,New York,NY,Orchard Park,,,,14127,,,(716) 462-9503,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Radiant Floor Heating Co,85 West Ave,,United States,New York,Hamburg,14075,(716) 649-5723,,,,,,Radiant Floor Heating Co,,,85 West Ave,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 649-5723,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Ferry Builders Inc,140 Cemetery Rd,,United States,New York,Lancaster,14086,(716) 681-1381,,,,,,Ferry Builders Inc,,,140 Cemetery Rd,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 681-1381,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Northeast Mechanical,Mechanical,,United States,New York,Lancaster,14086,(716) 683-6481,,,,,,Northeast Mechanical,,,Mechanical,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 683-6481,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Katilus Construction,200 Pound Rd,,United States,New York,Elma,14059,(716) 655-4367,,,,,,Katilus Construction,,,200 Pound Rd,,United States,USA,,,New York,NY,Elma,,,,14059,,,(716) 655-4367,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Burke Brothers Construction Inc,75 Elmview Ave,,United States,New York,Hamburg,14075,(716) 646-0064,,,,,,Burke Brothers Construction Inc,,,75 Elmview Ave,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 646-0064,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Durkin Heating Cooling,5434 Genesee St,,United States,New York,Lancaster,14086,(716) 683-8330,,,,,,Durkin Heating Cooling,,,5434 Genesee St,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 683-8330,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Performance Heating Co Inc,5428 S Abbott Rd,,United States,New York,Hamburg,14075,(716) 648-0221,,,,,,Performance Heating Co Inc,,,5428 S Abbott Rd,,United States,USA,,,New York,NY,Hamburg,,,,14075,,,(716) 648-0221,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Montgomery Heating & Cooling,369 Old Falls Blvd,,United States,New York,North Tonawanda,14120,(716) 694-0944,,,,,,Montgomery Heating & Cooling,,,369 Old Falls Blvd,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 694-0944,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Eastern Air,4087 Walden Ave,,United States,New York,Lancaster,14086,(716) 685-8764,,,,,,Eastern Air,,,4087 Walden Ave,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 685-8764,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Wrate Mechanical,2365 Niagara Falls Blvd,,United States,New York,Niagara Falls,14304,(716) 731-8751,,,,,,Wrate Mechanical,,,2365 Niagara Falls Blvd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 731-8751,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Leon's Heating & Cooling,2288 Niagara Falls Blvd,,United States,New York,Niagara Falls,14304,(716) 731-9020,,,,,,Leon's Heating & Cooling,,,2288 Niagara Falls Blvd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 731-9020,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,State Fireplace HVAC,9918 Transit Road,,United States,New York,Amherst,14051,(716) 626-6326,,,,,,State Fireplace HVAC,,,9918 Transit Road,,United States,USA,,,New York,NY,Amherst,,,,14051,,,(716) 626-6326,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Nichols Long & Moore Constr,149 Gunnville Rd,,United States,New York,Lancaster,14086,(716) 759-2842,,,,,,Nichols Long & Moore Constr,,,149 Gunnville Rd,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 759-2842,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Rosal Construction Co Inc,3060 Niagara Falls Blvd,,United States,New York,North Tonawanda,14120,(716) 693-7831,,,,,,Rosal Construction Co Inc,,,3060 Niagara Falls Blvd,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 693-7831,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Pfannenberg Inc,68 Ward Rd,,United States,New York,Lancaster,14086,(716) 685-6866,,,,,,Pfannenberg Inc,,,68 Ward Rd,,United States,USA,,,New York,NY,Lancaster,,,,14086,,,(716) 685-6866,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Contour Erection & Siding Syst,7254 Southwestern Blvd,,United States,New York,Eden,14057,(716) 627-1140,,,,,,Contour Erection & Siding Syst,,,7254 Southwestern Blvd,,United States,USA,,,New York,NY,Eden,,,,14057,,,(716) 627-1140,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Paul Daruszka Heating-Cooling,2047 Lakeview Rd,,United States,New York,Lake View,14085,(716) 627-7662,,,,,,Paul Daruszka Heating-Cooling,,,2047 Lakeview Rd,,United States,USA,,,New York,NY,Lake View,,,,14085,,,(716) 627-7662,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,KIM Construction,7 Twilight Ln,,United States,New York,East Amherst,14051,(716) 688-6651,,,,,,KIM Construction,,,7 Twilight Ln,,United States,USA,,,New York,NY,East Amherst,,,,14051,,,(716) 688-6651,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Greater Niagara Mechanical,7311 Ward Rd,,United States,New York,North Tonawanda,14120,(716) 695-3600,,,,,,Greater Niagara Mechanical,,,7311 Ward Rd,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 695-3600,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,J & S Mechanical-Buffalo Inc,9260 Transit Rd,,United States,New York,East Amherst,14051,(716) 625-8114,,,,,,J & S Mechanical-Buffalo Inc,,,9260 Transit Rd,,United States,USA,,,New York,NY,East Amherst,,,,14051,,,(716) 625-8114,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Marino Construction Inc,9190 Hillview Dr,,United States,New York,Clarence,14031,(716) 741-9420,,,,,,Marino Construction Inc,,,9190 Hillview Dr,,United States,USA,,,New York,NY,Clarence,,,,14031,,,(716) 741-9420,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Sicar Management Inc,1128 Jamison Rd,,United States,New York,Elma,14059,(716) 655-4601,,,,,,Sicar Management Inc,,,1128 Jamison Rd,,United States,USA,,,New York,NY,Elma,,,,14059,,,(716) 655-4601,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Campione Heating & Air Cond,6215 Heise Rd,,United States,New York,Clarence Center,14032,(716) 565-1410,,,,,,Campione Heating & Air Cond,,,6215 Heise Rd,,United States,USA,,,New York,NY,Clarence Center,,,,14032,,,(716) 565-1410,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Sure-Temp Heating & Air Cond,434 76th St,,United States,New York,Niagara Falls,14304,(716) 283-7295,,,,,,Sure-Temp Heating & Air Cond,,,434 76th St,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 283-7295,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Jim Connell Heating & Cooling,6759 Ward Rd,,United States,New York,Niagara Falls,14304,(716) 692-6504,,,,,,Jim Connell Heating & Cooling,,,6759 Ward Rd,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 692-6504,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,United Heating & Cooling,6112 Railroad St,,United States,New York,Clarence Center,14032,(716) 741-2207,,,,,,United Heating & Cooling,,,6112 Railroad St,,United States,USA,,,New York,NY,Clarence Center,,,,14032,,,(716) 741-2207,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Tropical Heating & Cooling,1542 101st St,,United States,New York,Niagara Falls,14304,(716) 205-8653,,,,,,Tropical Heating & Cooling,,,1542 101st St,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 205-8653,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,O'Connor Mechanical Corp,9155 Main St,,United States,New York,Clarence,14031,(716) 824-2100,,,,,,O'Connor Mechanical Corp,,,9155 Main St,,United States,USA,,,New York,NY,Clarence,,,,14031,,,(716) 824-2100,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Regent Contracting Corp,6105 Transit Rd # 140,,United States,New York,East Amherst,14051,(716) 639-0396,,,,,,Regent Contracting Corp,,,6105 Transit Rd # 140,,United States,USA,,,New York,NY,East Amherst,,,,14051,,,(716) 639-0396,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Niagara Heating & Cooling,7264 Balla Dr,,United States,New York,North Tonawanda,14120,(716) 693-2566,,,,,,Niagara Heating & Cooling,,,7264 Balla Dr,,United States,USA,,,New York,NY,North Tonawanda,,,,14120,,,(716) 693-2566,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
,,,,Socko Contracting Inc,1999 Frontier Ave,,United States,New York,Niagara Falls,14304,(716) 283-5264,,,,,,Socko Contracting Inc,,,1999 Frontier Ave,,United States,USA,,,New York,NY,Niagara Falls,,,,14304,,,(716) 283-5264,,Air Conditioning Service,,,,10/5/2013,active,bronze,Air Conditioning Service->Residential Air Conditioning Services,,,,,
